0,"[162.89120483398438, 116.17611694335938]","[171.6636199951172, 99.35467529296875]","[146.81063842773438, 96.77082824707031]","[0.0, 0.0]","[89.68364715576172, 89.6520767211914]","[169.06356811523438, 192.12020874023438]","[27.595115661621094, 177.1373291015625]","[198.23110961914062, 332.19189453125]","[6.424497127532959, 326.9561767578125]","[236.83946228027344, 428.02734375]","[16.764469146728516, 449.881591796875]","[149.81301879882812, 453.0209655761719]","[73.04270935058594, 454.33489990234375]","[125.11770629882812, 623.3038940429688]","[149.17822265625, 630.512939453125]","[65.33320617675781, 781.6387939453125]","[201.5159454345703, 796.5239868164062]"
44,"[800.255126953125, 157.12890625]","[0.0, 0.0]","[795.452392578125, 133.65513610839844]","[0.0, 0.0]","[746.361328125, 119.28817749023438]","[638.9447631835938, 191.876953125]","[729.63330078125, 212.72799682617188]","[0.0, 0.0]","[765.3087768554688, 386.95989990234375]","[0.0, 0.0]","[876.6650390625, 399.7220458984375]","[657.9725952148438, 493.493408203125]","[716.5831298828125, 509.38031005859375]","[690.7249145507812, 716.582763671875]","[759.6785888671875, 731.3079223632812]","[707.6244506835938, 900.0477905273438]","[724.9630737304688, 912.4290161132812]"
45,"[807.0633544921875, 160.77499389648438]","[0.0, 0.0]","[803.6936645507812, 137.161376953125]","[0.0, 0.0]","[754.8912353515625, 119.75489044189453]","[643.0941162109375, 189.7674560546875]","[733.4991455078125, 214.11102294921875]","[0.0, 0.0]","[783.1060180664062, 390.6438903808594]","[0.0, 0.0]","[899.154296875, 412.3348388671875]","[663.5379638671875, 508.2247314453125]","[720.1732177734375, 526.088623046875]","[703.5050048828125, 736.6605224609375]","[766.7836303710938, 753.8963012695312]","[0.0, 0.0]","[0.0, 0.0]"
46,"[814.4937744140625, 162.97769165039062]","[0.0, 0.0]","[810.6377563476562, 139.44271850585938]","[0.0, 0.0]","[761.5409545898438, 121.54953002929688]","[653.4242553710938, 190.00401306152344]","[739.224853515625, 216.09494018554688]","[0.0, 0.0]","[801.9912109375, 395.8799743652344]","[0.0, 0.0]","[907.5686645507812, 380.01568603515625]","[665.38134765625, 502.50323486328125]","[717.9791259765625, 520.1551513671875]","[705.9310302734375, 728.006103515625]","[760.3529052734375, 746.46484375]","[0.0, 0.0]","[735.4271240234375, 914.1047973632812]"
47,"[821.7709350585938, 169.090576171875]","[0.0, 0.0]","[816.9508056640625, 146.49688720703125]","[0.0, 0.0]","[770.3051147460938, 128.2071990966797]","[659.2260131835938, 191.80355834960938]","[750.560791015625, 220.8939208984375]","[0.0, 0.0]","[812.911376953125, 396.9055480957031]","[0.0, 0.0]","[899.883544921875, 387.17529296875]","[663.7007446289062, 501.7216796875]","[723.7138671875, 520.1658935546875]","[708.0855712890625, 693.439453125]","[773.0667724609375, 714.8036499023438]","[717.0001831054688, 864.6065673828125]","[754.7086181640625, 884.705078125]"
48,"[825.636474609375, 173.5220947265625]","[0.0, 0.0]","[823.2778930664062, 150.3741455078125]","[0.0, 0.0]","[782.5052490234375, 134.3254852294922]","[657.0516967773438, 198.35348510742188]","[762.0130615234375, 226.79017639160156]","[0.0, 0.0]","[819.6192626953125, 402.8626708984375]","[0.0, 0.0]","[912.9391479492188, 397.00274658203125]","[658.1643676757812, 502.30279541015625]","[725.2490844726562, 520.2059936523438]","[711.181396484375, 693.6005859375]","[769.849609375, 712.6605834960938]","[730.0715942382812, 861.5804443359375]","[745.6138916015625, 880.1114501953125]"
49,"[833.6446533203125, 178.11846923828125]","[0.0, 0.0]","[830.9307861328125, 155.73812866210938]","[0.0, 0.0]","[789.5247802734375, 142.1121368408203]","[665.548583984375, 205.99667358398438]","[767.0853881835938, 238.528076171875]","[0.0, 0.0]","[838.2819213867188, 414.8683776855469]","[0.0, 0.0]","[919.558349609375, 383.0416259765625]","[664.116455078125, 511.81103515625]","[727.7647094726562, 531.8746337890625]","[736.2421264648438, 690.926025390625]","[780.9239501953125, 713.4457397460938]","[761.4412841796875, 869.740966796875]","[765.957763671875, 890.0577392578125]"
50,"[837.5996704101562, 187.3555908203125]","[0.0, 0.0]","[835.3826293945312, 165.14584350585938]","[0.0, 0.0]","[797.00244140625, 151.2352752685547]","[671.6697387695312, 216.14085388183594]","[774.1246948242188, 245.83181762695312]","[0.0, 0.0]","[840.6806640625, 414.197509765625]","[0.0, 0.0]","[919.0836181640625, 376.31707763671875]","[664.5848999023438, 516.4044189453125]","[729.0370483398438, 534.807861328125]","[734.6934204101562, 690.5687255859375]","[778.6856689453125, 710.72802734375]","[762.8553466796875, 856.5042724609375]","[765.2237548828125, 874.814208984375]"
51,"[840.0986938476562, 200.5303955078125]","[0.0, 0.0]","[838.2965087890625, 177.8665008544922]","[0.0, 0.0]","[800.0296630859375, 163.39736938476562]","[672.989990234375, 231.19349670410156]","[775.004150390625, 260.3872375488281]","[0.0, 0.0]","[850.557861328125, 426.7774658203125]","[0.0, 0.0]","[921.6132202148438, 380.3215026855469]","[664.393798828125, 538.8104248046875]","[728.0764770507812, 557.9346923828125]","[749.02783203125, 703.7000122070312]","[788.5255737304688, 726.1266479492188]","[769.7083740234375, 876.1785278320312]","[774.8763427734375, 897.2803344726562]"
52,"[843.310546875, 217.43728637695312]","[0.0, 0.0]","[841.7012939453125, 197.05636596679688]","[0.0, 0.0]","[805.162109375, 183.04527282714844]","[692.05615234375, 246.87986755371094]","[776.6800537109375, 284.8954162597656]","[0.0, 0.0]","[862.3284912109375, 467.2039489746094]","[0.0, 0.0]","[926.9332275390625, 399.6043395996094]","[673.7045288085938, 564.8182373046875]","[727.9901123046875, 586.1493530273438]","[772.1514892578125, 698.107666015625]","[806.6688232421875, 724.6510009765625]","[762.9769897460938, 864.422607421875]","[774.6534423828125, 886.0017700195312]"
53,"[847.2208251953125, 230.10128784179688]","[0.0, 0.0]","[845.0304565429688, 209.45553588867188]","[0.0, 0.0]","[809.3926391601562, 196.70962524414062]","[692.2340087890625, 256.64990234375]","[786.323974609375, 301.63653564453125]","[749.13330078125, 395.0772399902344]","[876.08056640625, 491.9023132324219]","[0.0, 0.0]","[916.8942260742188, 395.2149353027344]","[658.18701171875, 588.071533203125]","[718.583251953125, 612.9173583984375]","[799.2962036132812, 673.9605712890625]","[839.90869140625, 707.0725708007812]","[757.9107055664062, 845.2723388671875]","[774.2596435546875, 871.215087890625]"
54,"[851.0121459960938, 238.6934051513672]","[0.0, 0.0]","[847.4859008789062, 218.36412048339844]","[0.0, 0.0]","[811.12548828125, 212.1517333984375]","[694.243408203125, 277.4627685546875]","[779.9488525390625, 311.5159912109375]","[0.0, 0.0]","[874.2094116210938, 491.5225830078125]","[0.0, 0.0]","[910.3931884765625, 386.89288330078125]","[650.4679565429688, 593.3474731445312]","[703.1744995117188, 616.6583862304688]","[822.7084350585938, 667.5906372070312]","[847.3580322265625, 701.9458618164062]","[771.5568237304688, 850.5408325195312]","[775.0369262695312, 887.0958251953125]"
55,"[855.0255126953125, 249.27117919921875]","[0.0, 0.0]","[850.8330078125, 229.24635314941406]","[0.0, 0.0]","[811.7697143554688, 226.63800048828125]","[701.5248413085938, 301.44647216796875]","[778.2683715820312, 329.6226806640625]","[0.0, 0.0]","[877.6348876953125, 503.4676208496094]","[0.0, 0.0]","[908.3023681640625, 390.0506591796875]","[650.6754150390625, 611.1113891601562]","[697.5665283203125, 631.6809692382812]","[824.460205078125, 666.9588012695312]","[847.8463134765625, 697.3015747070312]","[775.129638671875, 848.706298828125]","[779.860595703125, 878.9188842773438]"
56,"[854.95361328125, 260.8609619140625]","[0.0, 0.0]","[852.3653564453125, 242.66390991210938]","[0.0, 0.0]","[815.7379760742188, 237.9305419921875]","[698.6036376953125, 292.56854248046875]","[782.10546875, 337.245361328125]","[755.3905029296875, 428.3995361328125]","[875.8052978515625, 511.7461853027344]","[0.0, 0.0]","[923.8948974609375, 405.84661865234375]","[641.6336669921875, 604.018310546875]","[695.510498046875, 630.1385498046875]","[809.8316650390625, 655.4420166015625]","[842.5914306640625, 694.0029296875]","[754.16015625, 841.62060546875]","[776.4954833984375, 876.4850463867188]"
57,"[848.785400390625, 279.63824462890625]","[0.0, 0.0]","[847.8297729492188, 261.0958557128906]","[0.0, 0.0]","[814.28271484375, 253.51806640625]","[688.8526611328125, 305.223388671875]","[780.6741943359375, 350.018310546875]","[742.02294921875, 434.05108642578125]","[867.6458129882812, 519.7820434570312]","[0.0, 0.0]","[924.041015625, 422.07257080078125]","[641.1539916992188, 615.8687744140625]","[701.420166015625, 642.482421875]","[802.9925537109375, 668.2603759765625]","[846.5300903320312, 705.71533203125]","[754.2146606445312, 845.62841796875]","[789.6561279296875, 878.7784423828125]"
58,"[842.182373046875, 295.4444580078125]","[0.0, 0.0]","[840.98095703125, 277.20440673828125]","[0.0, 0.0]","[809.5911254882812, 267.1021423339844]","[688.0125732421875, 312.72613525390625]","[776.1541748046875, 358.8597412109375]","[747.10302734375, 436.7714538574219]","[865.465576171875, 524.5107421875]","[0.0, 0.0]","[924.2913818359375, 415.1765441894531]","[632.0202026367188, 625.4202270507812]","[689.849365234375, 652.9903564453125]","[809.031982421875, 665.80224609375]","[851.68798828125, 705.508056640625]","[750.7200927734375, 844.76220703125]","[784.055419921875, 879.7234497070312]"
59,"[839.6878051757812, 302.9215087890625]","[0.0, 0.0]","[837.2645263671875, 285.9061279296875]","[0.0, 0.0]","[801.7623291015625, 278.6156005859375]","[681.3187255859375, 321.29681396484375]","[766.9237670898438, 369.70001220703125]","[751.2618408203125, 434.50732421875]","[867.0155639648438, 527.2911376953125]","[881.1890258789062, 366.31292724609375]","[925.7239379882812, 414.635009765625]","[622.9114379882812, 629.9733276367188]","[679.0700073242188, 659.2498168945312]","[814.249267578125, 658.1446533203125]","[854.592041015625, 700.5973510742188]","[756.07958984375, 838.289794921875]","[787.7626953125, 877.8242797851562]"
60,"[834.2135009765625, 318.950927734375]","[0.0, 0.0]","[832.8377685546875, 299.06121826171875]","[0.0, 0.0]","[795.6016845703125, 289.87213134765625]","[667.4698486328125, 340.11566162109375]","[760.7864990234375, 380.21734619140625]","[0.0, 0.0]","[872.6270141601562, 523.3846435546875]","[0.0, 0.0]","[926.0213012695312, 423.4256286621094]","[614.8313598632812, 663.237060546875]","[673.86669921875, 689.650390625]","[812.4215698242188, 649.9960327148438]","[850.377685546875, 686.541015625]","[759.089599609375, 856.4166870117188]","[787.565673828125, 889.269287109375]"
61,"[830.4605712890625, 319.3473815917969]","[0.0, 0.0]","[828.6370849609375, 300.18792724609375]","[0.0, 0.0]","[788.0006103515625, 292.5418701171875]","[658.1798095703125, 341.07965087890625]","[755.626708984375, 381.21722412109375]","[0.0, 0.0]","[874.2097778320312, 518.4256591796875]","[0.0, 0.0]","[923.8716430664062, 412.5612487792969]","[603.9855346679688, 661.7418212890625]","[665.2689208984375, 688.135009765625]","[812.4178466796875, 645.4024658203125]","[849.4869384765625, 681.8106079101562]","[756.094970703125, 861.1766967773438]","[778.0758056640625, 892.98193359375]"
62,"[820.9898681640625, 322.3638000488281]","[0.0, 0.0]","[820.58203125, 302.7204284667969]","[0.0, 0.0]","[781.1534423828125, 292.1136474609375]","[647.3143920898438, 340.92413330078125]","[748.9022827148438, 378.87896728515625]","[0.0, 0.0]","[874.1665649414062, 515.2425537109375]","[0.0, 0.0]","[915.4509887695312, 399.9894104003906]","[599.12744140625, 669.6405639648438]","[663.4635009765625, 695.6668701171875]","[813.6177978515625, 642.9945068359375]","[852.8831787109375, 678.9992065429688]","[751.899658203125, 858.0642700195312]","[780.00146484375, 888.5099487304688]"
63,"[816.434326171875, 317.7856140136719]","[0.0, 0.0]","[814.38623046875, 298.12261962890625]","[0.0, 0.0]","[775.9976806640625, 290.3157958984375]","[644.1851806640625, 342.4638671875]","[750.2238159179688, 383.4328308105469]","[0.0, 0.0]","[876.6533203125, 517.8820190429688]","[0.0, 0.0]","[916.9766845703125, 406.0818786621094]","[593.401123046875, 673.42724609375]","[660.74951171875, 700.4110107421875]","[809.8385009765625, 640.2825927734375]","[852.5745849609375, 677.3746948242188]","[748.8721313476562, 855.5117797851562]","[776.8388671875, 886.4683227539062]"
64,"[810.7939453125, 316.01953125]","[0.0, 0.0]","[809.0443725585938, 296.45086669921875]","[0.0, 0.0]","[770.7032470703125, 289.73828125]","[634.53466796875, 343.74383544921875]","[745.9549560546875, 385.55560302734375]","[0.0, 0.0]","[876.17138671875, 516.1273193359375]","[0.0, 0.0]","[911.6832275390625, 400.0755615234375]","[587.2501831054688, 676.4244384765625]","[658.3204956054688, 704.1432495117188]","[808.79248046875, 639.880859375]","[854.3907470703125, 677.5551147460938]","[752.051025390625, 857.8504028320312]","[782.0499267578125, 887.496826171875]"
65,"[805.4492797851562, 311.2939453125]","[0.0, 0.0]","[804.1477661132812, 292.1972961425781]","[0.0, 0.0]","[767.1747436523438, 288.3643798828125]","[617.1900634765625, 337.5768737792969]","[746.6795654296875, 385.69537353515625]","[0.0, 0.0]","[860.7006225585938, 528.4136352539062]","[0.0, 0.0]","[908.9915771484375, 421.9686584472656]","[583.2257690429688, 656.744140625]","[665.3665771484375, 689.381591796875]","[797.8709106445312, 613.8656616210938]","[850.17529296875, 656.2968139648438]","[752.5991821289062, 847.9359741210938]","[786.565673828125, 881.4548950195312]"
66,"[799.41552734375, 312.35003662109375]","[0.0, 0.0]","[797.8509521484375, 292.01202392578125]","[0.0, 0.0]","[758.13916015625, 285.83746337890625]","[615.617431640625, 343.6495056152344]","[735.6124877929688, 388.1392822265625]","[0.0, 0.0]","[869.0721435546875, 516.7728881835938]","[0.0, 0.0]","[910.8302001953125, 401.9682312011719]","[580.573974609375, 679.0175170898438]","[656.6510620117188, 708.831298828125]","[807.1254272460938, 634.926025390625]","[851.4071044921875, 675.0113525390625]","[753.6981201171875, 861.5278930664062]","[782.643798828125, 892.1336059570312]"
67,"[796.0921630859375, 306.5269470214844]","[0.0, 0.0]","[793.909423828125, 287.6207275390625]","[0.0, 0.0]","[755.2015991210938, 286.8802490234375]","[612.4865112304688, 343.9241027832031]","[736.4606323242188, 388.5909118652344]","[0.0, 0.0]","[859.155029296875, 532.7957153320312]","[0.0, 0.0]","[908.3794555664062, 427.2585754394531]","[582.156494140625, 661.5648193359375]","[659.8135986328125, 693.071533203125]","[807.3887329101562, 612.2352294921875]","[852.499267578125, 652.9144287109375]","[757.2420654296875, 849.98583984375]","[782.7365112304688, 881.1868286132812]"
68,"[794.63427734375, 299.69708251953125]","[0.0, 0.0]","[791.29150390625, 282.9089660644531]","[0.0, 0.0]","[749.8789672851562, 284.8143005371094]","[627.8440551757812, 345.4541015625]","[728.812255859375, 386.45416259765625]","[0.0, 0.0]","[869.0191040039062, 516.7874755859375]","[0.0, 0.0]","[926.7431030273438, 413.46185302734375]","[596.28759765625, 662.9451904296875]","[660.8988647460938, 690.6476440429688]","[804.5546875, 645.9681396484375]","[846.5037841796875, 682.3909912109375]","[758.880859375, 848.7994995117188]","[791.9800415039062, 878.7702026367188]"
69,"[793.8385620117188, 302.8073425292969]","[0.0, 0.0]","[789.4253540039062, 284.96075439453125]","[0.0, 0.0]","[748.651123046875, 288.8656311035156]","[624.5958862304688, 349.4554443359375]","[730.6683349609375, 392.584716796875]","[0.0, 0.0]","[873.1693725585938, 521.09228515625]","[0.0, 0.0]","[923.9129638671875, 421.66705322265625]","[597.31201171875, 677.3046875]","[663.332275390625, 707.1793212890625]","[819.6492919921875, 629.0073852539062]","[858.1375122070312, 669.4799194335938]","[757.0814819335938, 841.724853515625]","[790.904052734375, 878.4844970703125]"
70,"[793.28857421875, 299.161865234375]","[0.0, 0.0]","[789.8857421875, 282.8869323730469]","[0.0, 0.0]","[749.2566528320312, 287.1861572265625]","[629.65185546875, 349.334228515625]","[729.9647827148438, 389.6807556152344]","[725.9888916015625, 441.19232177734375]","[870.9384765625, 517.3621826171875]","[0.0, 0.0]","[919.3309936523438, 407.36865234375]","[597.4942626953125, 666.1599731445312]","[661.6041259765625, 693.25146484375]","[807.076416015625, 649.5732421875]","[848.749755859375, 685.73046875]","[758.957763671875, 849.4830322265625]","[791.719482421875, 879.5240478515625]"
71,"[792.2939453125, 301.89007568359375]","[0.0, 0.0]","[788.7989501953125, 284.0684814453125]","[0.0, 0.0]","[748.6737670898438, 288.8698425292969]","[611.5302734375, 349.7896728515625]","[732.5101928710938, 391.39459228515625]","[0.0, 0.0]","[855.890869140625, 529.3314208984375]","[0.0, 0.0]","[908.9798583984375, 431.9610900878906]","[584.9097900390625, 659.97509765625]","[660.082275390625, 690.2445068359375]","[807.853515625, 619.8209838867188]","[850.0943603515625, 659.316650390625]","[754.5394287109375, 854.6307373046875]","[774.6678466796875, 886.6788940429688]"
72,"[792.516845703125, 300.9875183105469]","[0.0, 0.0]","[789.1232299804688, 283.34381103515625]","[0.0, 0.0]","[748.82421875, 288.7466125488281]","[609.366943359375, 349.89019775390625]","[733.7691040039062, 392.13616943359375]","[0.0, 0.0]","[858.1957397460938, 530.4818115234375]","[0.0, 0.0]","[907.2835693359375, 428.9453125]","[584.4375, 659.945556640625]","[662.1454467773438, 690.483642578125]","[807.452392578125, 621.7974853515625]","[852.8485107421875, 661.5313110351562]","[755.6599731445312, 852.211181640625]","[778.726806640625, 884.2181396484375]"
73,"[792.3718872070312, 300.5372314453125]","[0.0, 0.0]","[789.2876586914062, 282.6528015136719]","[0.0, 0.0]","[749.4541625976562, 287.93084716796875]","[609.251220703125, 351.3772888183594]","[733.482666015625, 391.5526428222656]","[0.0, 0.0]","[856.391357421875, 530.7447509765625]","[0.0, 0.0]","[908.7391357421875, 430.8714599609375]","[585.9638061523438, 660.6407470703125]","[663.4255981445312, 690.4649047851562]","[807.1107788085938, 625.1663818359375]","[851.4857177734375, 663.895263671875]","[755.417724609375, 854.816162109375]","[777.2021484375, 886.017822265625]"
74,"[793.3531494140625, 301.1317138671875]","[0.0, 0.0]","[789.9254150390625, 282.8851623535156]","[0.0, 0.0]","[749.4874267578125, 286.71319580078125]","[614.9375, 354.7055969238281]","[731.8592529296875, 391.0456237792969]","[0.0, 0.0]","[869.2437744140625, 515.3638916015625]","[0.0, 0.0]","[909.5597534179688, 401.9136962890625]","[585.5843505859375, 674.7618408203125]","[659.4635009765625, 701.5460205078125]","[817.3367919921875, 645.935302734375]","[861.1376953125, 682.533203125]","[751.5576782226562, 864.8978271484375]","[774.4923706054688, 893.1315307617188]"
75,"[792.8984985351562, 300.16387939453125]","[0.0, 0.0]","[789.9710083007812, 282.3249206542969]","[0.0, 0.0]","[751.41064453125, 287.85968017578125]","[609.5653076171875, 351.8350830078125]","[736.7330322265625, 391.7987365722656]","[0.0, 0.0]","[861.24462890625, 530.5155639648438]","[0.0, 0.0]","[906.2149658203125, 419.695556640625]","[583.0855712890625, 662.8192138671875]","[663.0721435546875, 692.3597412109375]","[808.6085205078125, 623.0048828125]","[856.2662353515625, 661.0463256835938]","[756.0835571289062, 856.0252075195312]","[779.6574096679688, 885.494140625]"
76,"[794.3173828125, 301.99920654296875]","[0.0, 0.0]","[790.9246826171875, 283.2518310546875]","[0.0, 0.0]","[750.6551513671875, 286.27978515625]","[614.4554443359375, 356.0624084472656]","[733.7625122070312, 390.82952880859375]","[0.0, 0.0]","[872.4259033203125, 515.1365966796875]","[0.0, 0.0]","[911.8173828125, 401.0704345703125]","[583.9584350585938, 681.06591796875]","[659.601318359375, 707.1101684570312]","[814.7817993164062, 641.1746826171875]","[860.7100830078125, 676.4630126953125]","[752.9398193359375, 862.0111083984375]","[777.8336791992188, 889.3612060546875]"
77,"[795.6663208007812, 300.16571044921875]","[0.0, 0.0]","[791.830810546875, 281.79339599609375]","[0.0, 0.0]","[750.6370849609375, 286.0079040527344]","[613.2357177734375, 354.1460266113281]","[734.556640625, 390.52716064453125]","[0.0, 0.0]","[871.84423828125, 514.37744140625]","[0.0, 0.0]","[910.8681640625, 397.22894287109375]","[580.9493408203125, 677.5426025390625]","[657.9613647460938, 704.3558349609375]","[815.671630859375, 642.310302734375]","[862.72265625, 678.710693359375]","[752.3344116210938, 862.6972045898438]","[776.1732788085938, 891.2883911132812]"
78,"[796.2130126953125, 300.03997802734375]","[0.0, 0.0]","[792.2858276367188, 281.6527099609375]","[0.0, 0.0]","[751.1402587890625, 286.0113525390625]","[613.426513671875, 353.7023620605469]","[735.3721313476562, 389.98583984375]","[0.0, 0.0]","[871.0347290039062, 514.5621337890625]","[0.0, 0.0]","[911.3868408203125, 398.8742980957031]","[580.4229125976562, 676.157470703125]","[657.8064575195312, 703.00390625]","[816.0775146484375, 643.5078735351562]","[863.4793701171875, 680.0145263671875]","[751.7997436523438, 863.393310546875]","[775.359375, 893.0220336914062]"
79,"[796.1412963867188, 300.9661865234375]","[0.0, 0.0]","[792.576416015625, 282.25762939453125]","[0.0, 0.0]","[752.2430419921875, 285.84661865234375]","[612.8568115234375, 353.03399658203125]","[735.390380859375, 390.07867431640625]","[0.0, 0.0]","[869.239990234375, 514.9395751953125]","[0.0, 0.0]","[913.3782958984375, 402.75958251953125]","[579.71435546875, 675.63427734375]","[657.609130859375, 702.7575073242188]","[812.866455078125, 641.9456787109375]","[860.36767578125, 678.7099609375]","[751.2565307617188, 862.364990234375]","[775.628662109375, 892.405517578125]"
80,"[795.619384765625, 301.18267822265625]","[0.0, 0.0]","[792.5799560546875, 283.0316467285156]","[0.0, 0.0]","[753.6824340820312, 287.29254150390625]","[608.0421142578125, 348.8705749511719]","[740.5603637695312, 391.3113098144531]","[0.0, 0.0]","[860.9959716796875, 533.269775390625]","[0.0, 0.0]","[907.9661865234375, 426.28143310546875]","[581.3348388671875, 658.9132690429688]","[665.0243530273438, 689.5009155273438]","[805.5234375, 621.7747192382812]","[856.2899780273438, 661.1353149414062]","[754.52587890625, 853.337890625]","[778.256103515625, 884.760498046875]"
81,"[797.2835083007812, 300.910888671875]","[0.0, 0.0]","[793.5261840820312, 282.77288818359375]","[0.0, 0.0]","[752.8367919921875, 287.2462158203125]","[609.4354248046875, 349.7525939941406]","[740.361328125, 390.80926513671875]","[0.0, 0.0]","[860.1231079101562, 531.1953735351562]","[0.0, 0.0]","[909.3711547851562, 430.6841125488281]","[582.1174926757812, 658.8115844726562]","[664.3267822265625, 688.7792358398438]","[804.44189453125, 622.181640625]","[853.941162109375, 660.6388549804688]","[752.4157104492188, 853.6292724609375]","[774.0975341796875, 884.9415283203125]"
82,"[797.2774658203125, 301.67620849609375]","[0.0, 0.0]","[793.7001342773438, 283.5157775878906]","[0.0, 0.0]","[753.0999755859375, 287.51043701171875]","[609.6453247070312, 349.77056884765625]","[739.7642211914062, 390.6109313964844]","[0.0, 0.0]","[859.3826293945312, 531.4683837890625]","[0.0, 0.0]","[908.88671875, 430.06671142578125]","[582.5792236328125, 659.0736083984375]","[664.4072265625, 688.9666748046875]","[803.648193359375, 623.0714721679688]","[853.2324829101562, 661.333740234375]","[752.9887084960938, 852.9542236328125]","[775.4410400390625, 884.1187744140625]"
83,"[797.2893676757812, 301.9951477050781]","[0.0, 0.0]","[793.62158203125, 283.901123046875]","[0.0, 0.0]","[753.125732421875, 287.9065246582031]","[610.69677734375, 350.224853515625]","[739.8016357421875, 390.6383056640625]","[0.0, 0.0]","[858.6029663085938, 531.6976318359375]","[0.0, 0.0]","[908.8209228515625, 431.23193359375]","[583.4683227539062, 658.62451171875]","[664.8200073242188, 688.2511596679688]","[802.25048828125, 624.4174194335938]","[852.7146606445312, 662.2000122070312]","[752.9788208007812, 852.44140625]","[776.0906982421875, 883.3258056640625]"
84,"[797.6611328125, 303.0723571777344]","[0.0, 0.0]","[793.7810668945312, 284.39105224609375]","[0.0, 0.0]","[751.72265625, 287.07135009765625]","[614.87939453125, 353.15716552734375]","[735.1723022460938, 390.57861328125]","[0.0, 0.0]","[868.56689453125, 516.2396850585938]","[0.0, 0.0]","[911.6883544921875, 404.99835205078125]","[582.064208984375, 675.2865600585938]","[658.6433715820312, 702.1077270507812]","[808.0946044921875, 642.37109375]","[856.1187744140625, 678.168701171875]","[749.9388427734375, 863.0140380859375]","[774.6602783203125, 891.8194580078125]"
85,"[797.1650390625, 302.9669494628906]","[0.0, 0.0]","[793.6455078125, 284.62017822265625]","[0.0, 0.0]","[753.1591796875, 288.1473083496094]","[610.0947875976562, 350.491943359375]","[739.0477905273438, 390.9141540527344]","[0.0, 0.0]","[857.0685424804688, 531.6295776367188]","[0.0, 0.0]","[908.0948486328125, 432.8117980957031]","[584.0924072265625, 659.7156372070312]","[665.0639038085938, 689.44384765625]","[801.5923461914062, 622.8161010742188]","[850.0057983398438, 661.0166015625]","[752.9185180664062, 851.2989501953125]","[774.8867797851562, 882.8973999023438]"
86,"[797.6231689453125, 302.9127197265625]","[0.0, 0.0]","[793.7722778320312, 284.6815490722656]","[0.0, 0.0]","[752.3842163085938, 288.2430419921875]","[610.1812744140625, 350.5712585449219]","[739.9351196289062, 391.105224609375]","[0.0, 0.0]","[859.3433837890625, 531.8623046875]","[0.0, 0.0]","[907.497802734375, 432.1610412597656]","[583.6777954101562, 660.1282958984375]","[665.1389770507812, 689.6912841796875]","[801.113525390625, 623.2420043945312]","[850.525146484375, 660.904052734375]","[754.4500732421875, 851.0914306640625]","[775.297607421875, 881.705810546875]"
87,"[797.881591796875, 304.2752685546875]","[0.0, 0.0]","[793.4766845703125, 285.600341796875]","[0.0, 0.0]","[750.04345703125, 287.8126220703125]","[615.531982421875, 353.91387939453125]","[735.068359375, 390.92987060546875]","[0.0, 0.0]","[870.4220581054688, 515.842529296875]","[0.0, 0.0]","[911.5775756835938, 410.1475524902344]","[583.5695190429688, 676.185546875]","[659.3536987304688, 702.6553955078125]","[807.5831909179688, 640.754638671875]","[854.76416015625, 675.958251953125]","[752.090576171875, 860.8055419921875]","[775.485595703125, 888.8836669921875]"
88,"[797.5094604492188, 303.7682189941406]","[0.0, 0.0]","[793.0156860351562, 285.9044189453125]","[0.0, 0.0]","[749.4188842773438, 289.3158874511719]","[612.8130493164062, 350.39544677734375]","[737.639892578125, 391.03070068359375]","[0.0, 0.0]","[860.3589477539062, 532.4970092773438]","[0.0, 0.0]","[907.1802978515625, 432.4547424316406]","[587.7181396484375, 658.8986206054688]","[665.703125, 688.2520141601562]","[801.773681640625, 621.5572509765625]","[848.474853515625, 658.870849609375]","[754.8048095703125, 848.195068359375]","[773.18896484375, 878.2410888671875]"
89,"[797.9807739257812, 303.902099609375]","[0.0, 0.0]","[793.221923828125, 285.3545227050781]","[0.0, 0.0]","[748.41259765625, 287.4367980957031]","[617.3798217773438, 353.7994384765625]","[733.1008911132812, 390.26519775390625]","[0.0, 0.0]","[870.7509155273438, 514.7447509765625]","[0.0, 0.0]","[911.71435546875, 408.6526794433594]","[585.855712890625, 676.356689453125]","[658.9619750976562, 702.429443359375]","[806.4222412109375, 639.240478515625]","[851.4520263671875, 673.8486328125]","[750.7596435546875, 860.0557250976562]","[773.2977294921875, 887.1585693359375]"
90,"[798.092041015625, 304.112060546875]","[0.0, 0.0]","[792.98583984375, 285.6974182128906]","[0.0, 0.0]","[747.8890380859375, 288.28643798828125]","[617.432861328125, 354.60369873046875]","[733.7301025390625, 391.12359619140625]","[0.0, 0.0]","[870.638671875, 514.6849975585938]","[0.0, 0.0]","[911.8802490234375, 410.962646484375]","[585.269775390625, 676.1346435546875]","[658.9212646484375, 702.0965576171875]","[804.7994384765625, 639.7718505859375]","[851.6190185546875, 674.0283203125]","[750.6784057617188, 860.1082763671875]","[773.6709594726562, 886.7887573242188]"
