Clip_ID,Frame_Index,X,Y,Confidence
3,952,1085,699,0.8957458734512329
3,953,1085,699,0.9066494107246399
3,954,1086,699,0.9018926620483398
3,955,1086,699,0.9059804677963257
3,956,1087,700,0.8980534672737122
3,957,1087,698,0.904758632183075
3,958,1089,696,0.9124544262886047
3,959,1091,694,0.9159741997718811
3,960,1092,691,0.9145131707191467
3,961,1094,688,0.9141018986701965
3,962,1096,686,0.9149591326713562
3,963,1098,681,0.8943653702735901
3,964,1101,677,0.8904925584793091
3,965,1104,671,0.851414680480957
3,966,1110,672,0.8378676772117615
3,967,1112,673,0.8478373885154724
3,968,1114,667,0.8519163131713867
3,969,1116,666,0.846398651599884
3,970,1118,666,0.8358674645423889
3,971,1120,650,0.8741044402122498
3,972,1122,643,0.8711972832679749
3,973,1124,640,0.8434484004974365
3,974,1125,641,0.8255011439323425
3,975,1125,632,0.8293350338935852
3,976,1123,627,0.8379151225090027
3,977,1123,627,-1
3,978,1123,627,-1
3,979,1123,627,-1
3,980,1123,627,-1
3,981,1131,618,0.8001527190208435
3,982,1128,611,0.8265470862388611
3,983,1130,607,0.8504326939582825
3,984,1121,605,0.8362358808517456
3,985,1115,602,0.8619142770767212
3,986,1111,599,0.867991030216217
3,987,1107,597,0.900063693523407
3,988,1106,594,0.908296525478363
3,989,1104,591,0.9111817479133606
3,990,1101,589,0.9148384928703308
3,991,1098,587,0.917866051197052
3,992,1095,586,0.9254425168037415
3,993,1092,586,0.9307271838188171
3,994,1090,587,0.9294077157974243
3,995,1090,587,0.9297503232955933
3,996,1089,587,0.9315881729125977
3,997,1087,586,0.9351164698600769
3,998,1085,586,0.9278752207756042
3,999,1083,585,0.9328705668449402
3,1000,1081,585,0.9279119372367859
3,1001,1080,585,0.9303856492042542
3,1002,1079,585,0.9281941056251526
3,1003,1078,585,0.9251242876052856
3,1004,1077,585,0.9183072447776794
3,1005,1075,585,0.8986434936523438
3,1006,1073,586,0.8927939534187317
3,1007,1071,586,0.8976037502288818
3,1008,1071,586,0.8862738609313965
3,1009,1069,587,0.8957305550575256
3,1010,1067,587,0.8938199877738953
3,1011,1067,587,0.8911583423614502
3,1012,1066,587,0.8901054859161377
3,1013,1065,587,0.8920872807502747
3,1014,1065,587,0.8942855596542358
3,1015,1064,587,0.8941383361816406
3,1016,1063,587,0.8950314521789551
3,1017,1062,587,0.8968167901039124
3,1018,1062,587,0.8989474177360535
3,1019,1061,586,0.9011675119400024
3,1020,1060,586,0.9025771617889404
3,1021,1060,585,0.9072125554084778
3,1022,1059,585,0.9048845171928406
3,1023,1060,585,0.9038024544715881
3,1024,1062,586,0.9046286344528198
3,1025,1063,587,0.9074372053146362
3,1026,1063,587,0.9108579158782959
3,1027,1063,587,0.91483473777771
3,1028,1064,587,0.9198653101921082
3,1029,1066,588,0.9226637482643127
3,1030,1068,588,0.91749107837677
3,1031,1072,590,0.8759992122650146
3,1032,1074,592,0.8842835426330566
3,1033,1077,593,0.8924343585968018
3,1034,1079,594,0.9049453139305115
3,1035,1082,595,0.9076583981513977
3,1036,1085,595,0.9120234847068787
3,1037,1088,594,0.9115658402442932
3,1038,1090,594,0.9127886295318604
3,1039,1092,595,0.9091000556945801
3,1040,1094,595,0.9061527252197266
3,1041,1097,595,0.8969670534133911
3,1042,1102,596,0.8843557834625244
3,1043,1111,600,0.8698964715003967
3,1044,1120,602,0.9090108275413513
3,1045,1124,603,0.9161033630371094
3,1046,1127,603,0.9121435880661011
3,1047,1129,604,0.9145126938819885
3,1048,1133,604,0.9161824584007263
3,1049,1136,605,0.9141303896903992
3,1050,1138,607,0.9119535088539124
3,1051,1141,607,0.9085497260093689
3,1052,1144,608,0.9077696800231934
3,1053,1148,608,0.8990530967712402
3,1054,1151,605,0.9010009169578552
3,1055,1153,601,0.9033116102218628
3,1056,1156,594,0.904923677444458
3,1057,1158,590,0.9005858898162842
3,1058,1160,590,0.894185483455658
3,1059,1160,590,0.8883715867996216
3,1060,1161,592,0.8854248523712158
3,1061,1162,593,0.8937923908233643
3,1062,1165,596,0.8818988800048828
3,1063,1167,598,0.8738669753074646
3,1064,1169,601,0.8701563477516174
3,1065,1170,603,0.8671845197677612
3,1066,1172,604,0.8641859292984009
3,1067,1174,605,0.8549334406852722
3,1068,1177,603,0.8570594191551208
3,1069,1179,597,0.849903404712677
3,1070,1181,590,0.8472713828086853
3,1071,1183,580,0.8321779370307922
3,1072,1186,566,0.8328988552093506
3,1073,1187,551,0.8300524353981018
3,1074,1188,538,0.8260135054588318
3,1075,1186,530,0.8425222039222717
3,1076,1185,525,0.8475697636604309
3,1077,1184,524,0.8290640711784363
3,1078,1184,524,0.8180329203605652
3,1079,1184,525,0.8043683767318726
3,1080,1185,526,0.8074547052383423
3,1081,1186,527,0.829755425453186
3,1082,1186,527,0.8337020874023438
3,1083,1186,527,0.8379480838775635
3,1084,1187,527,0.8414922952651978
3,1085,1187,529,0.8294138312339783
3,1086,1188,528,0.8316934108734131
3,1087,1189,523,0.8490493297576904
3,1088,1190,522,0.8519551157951355
3,1089,1191,521,0.8444187045097351
3,1090,1192,516,0.8573630452156067
3,1091,1192,507,0.8697782158851624
3,1092,1192,499,0.8343602418899536
3,1093,1192,493,0.8136613965034485
3,1094,1192,493,-1
3,1095,1192,493,-1
3,1096,1192,493,-1
3,1097,1191,479,0.8420979380607605
3,1098,1191,477,0.8474671840667725
3,1099,1189,477,0.805177628993988
3,1100,1189,477,-1
3,1101,1184,476,0.8199204206466675
3,1102,1180,476,0.8479328155517578
3,1103,1173,482,0.8391168713569641
3,1104,1166,489,0.840350329875946
3,1105,1160,490,0.8405002951622009
3,1106,1160,490,-1
3,1107,1154,485,0.8316748738288879
3,1108,1154,485,-1
3,1109,1140,467,0.8122817277908325
3,1110,1140,467,-1
3,1111,1140,467,-1
3,1112,1140,467,-1
3,1113,1140,467,-1
3,1114,1140,467,-1
3,1115,0,0,-2
3,1116,0,0,-2
3,1117,0,0,-2
3,1118,0,0,-2
3,1119,0,0,-2
3,1120,0,0,-2
3,1121,0,0,-2
3,1122,0,0,-2
3,1123,0,0,-2
3,1124,0,0,-2
3,1125,0,0,-2
3,1126,0,0,-2
3,1127,0,0,-2
3,1128,0,0,-2
3,1129,0,0,-2
3,1130,0,0,-2
3,1131,0,0,-2
3,1132,0,0,-2
3,1133,0,0,-2
3,1134,0,0,-2
3,1135,0,0,-2
3,1136,0,0,-2
3,1137,0,0,-2
3,1138,0,0,-2
3,1139,0,0,-2
3,1140,0,0,-2
3,1141,0,0,-2
3,1142,0,0,-2
3,1143,0,0,-2
3,1144,0,0,-2
3,1145,0,0,-2
3,1146,0,0,-2
3,1147,0,0,-2
3,1148,0,0,-2
3,1149,0,0,-2
3,1150,0,0,-2
3,1151,0,0,-2
3,1152,0,0,-2
3,1153,0,0,-2
3,1154,0,0,-2
3,1155,0,0,-2
3,1156,0,0,-2
3,1157,0,0,-2
3,1158,0,0,-2
3,1159,0,0,-2
3,1160,0,0,-2
3,1161,0,0,-2
3,1162,0,0,-2
3,1163,0,0,-2
3,1164,0,0,-2
3,1165,0,0,-2
3,1166,0,0,-2
3,1167,0,0,-2
3,1168,0,0,-2
3,1169,0,0,-2
3,1170,0,0,-2
3,1171,0,0,-2
3,1172,0,0,-2
3,1173,0,0,-2
3,1174,0,0,-2
3,1175,0,0,-2
3,1176,0,0,-2
3,1177,0,0,-2
3,1178,0,0,-2
3,1179,0,0,-2
3,1180,0,0,-2
3,1181,0,0,-2
3,1182,0,0,-2
3,1183,0,0,-2
3,1184,0,0,-2
3,1185,0,0,-2
3,1186,0,0,-2
3,1187,0,0,-2
3,1188,0,0,-2
3,1189,0,0,-2
3,1190,0,0,-2
3,1191,0,0,-2
3,1192,0,0,-2
3,1193,0,0,-2
3,1194,0,0,-2
3,1195,0,0,-2
3,1196,0,0,-2
3,1197,0,0,-2
3,1198,0,0,-2
3,1199,0,0,-2
3,1200,0,0,-2
3,1201,0,0,-2
3,1202,0,0,-2
3,1203,0,0,-2
3,1204,0,0,-2
3,1205,0,0,-2
3,1206,0,0,-2
3,1207,0,0,-2
3,1208,0,0,-2
3,1209,0,0,-2
3,1210,0,0,-2
3,1211,0,0,-2
3,1212,0,0,-2
3,1213,0,0,-2
3,1214,0,0,-2
3,1215,0,0,-2
3,1216,0,0,-2
3,1217,0,0,-2
3,1218,0,0,-2
3,1219,0,0,-2
3,1220,0,0,-2
3,1221,0,0,-2
3,1222,0,0,-2
3,1223,0,0,-2
3,1224,0,0,-2
3,1225,0,0,-2
3,1226,0,0,-2
3,1227,0,0,-2
3,1228,0,0,-2
3,1229,0,0,-2
3,1230,0,0,-2
3,1231,0,0,-2
3,1232,0,0,-2
3,1233,0,0,-2
3,1234,0,0,-2
3,1235,0,0,-2
3,1236,0,0,-2
3,1237,0,0,-2
3,1238,0,0,-2
3,1239,0,0,-2
3,1240,0,0,-2
3,1241,0,0,-2
3,1242,0,0,-2
3,1243,0,0,-2
3,1244,0,0,-2
3,1245,0,0,-2
3,1246,0,0,-2
3,1247,0,0,-2
3,1248,0,0,-2
3,1249,0,0,-2
3,1250,0,0,-2
4,1251,1696,495,0.9357399940490723
4,1252,1663,524,0.9310829043388367
4,1253,1638,536,0.8506582975387573
4,1254,1616,540,0.8862718939781189
4,1255,1599,539,0.8507364988327026
4,1256,1587,539,0.802624523639679
4,1257,1572,540,0.8998091816902161
4,1258,1562,538,0.9124858379364014
4,1259,1554,539,0.937315821647644
4,1260,1545,539,0.9381133913993835
4,1261,1513,539,0.9128708839416504
4,1262,1475,535,0.9156643152236938
4,1263,1443,535,0.8981738686561584
4,1264,1413,536,0.9071925282478333
4,1265,1391,534,0.8100493550300598
4,1266,1391,534,-1
4,1267,1391,534,-1
4,1268,1301,537,0.9120464324951172
4,1269,1279,537,0.9107878804206848
4,1270,1264,527,0.9336491823196411
4,1271,1241,524,0.9184455871582031
4,1272,1213,524,0.9217771291732788
4,1273,1183,523,0.9115853309631348
4,1274,1160,518,0.9062172174453735
4,1275,1142,511,0.9127417802810669
4,1276,1125,502,0.9165027141571045
4,1277,1112,496,0.9190819263458252
4,1278,1102,490,0.9171666502952576
4,1279,1095,481,0.9083500504493713
4,1280,1088,478,0.9120650291442871
4,1281,1082,479,0.9030334949493408
4,1282,1078,480,0.8910384178161621
4,1283,1074,479,0.8963996171951294
4,1284,1070,480,0.8897578120231628
4,1285,1067,480,0.9061077833175659
4,1286,1065,481,0.9147499203681946
4,1287,1063,482,0.9216188788414001
4,1288,1059,481,0.9254651069641113
4,1289,1051,481,0.9206872582435608
4,1290,1044,479,0.9128376245498657
4,1291,1036,475,0.9054514169692993
4,1292,1022,471,0.9206980466842651
4,1293,1012,468,0.935735821723938
4,1294,1001,465,0.9197841286659241
4,1295,992,462,0.9258996248245239
4,1296,987,461,0.9298591613769531
4,1297,982,468,0.9211190342903137
4,1298,977,486,0.9163433313369751
4,1299,969,509,0.905605673789978
4,1300,960,533,0.8942005634307861
4,1301,950,553,0.9017121195793152
4,1302,938,572,0.9046975374221802
4,1303,929,589,0.8938099145889282
4,1304,922,602,0.8698275089263916
4,1305,915,614,0.8660616278648376
4,1306,909,618,0.8256896734237671
4,1307,902,628,0.8589309453964233
4,1308,897,634,0.8796387314796448
4,1309,895,641,0.8734481334686279
4,1310,898,643,0.8854926824569702
4,1311,903,640,0.897182822227478
4,1312,909,633,0.8745782375335693
4,1313,909,633,-1
4,1314,933,638,0.8044180274009705
4,1315,933,638,-1
4,1316,933,638,-1
4,1317,933,638,-1
4,1318,933,638,-1
4,1319,933,638,-1
4,1320,0,0,-2
4,1321,0,0,-2
4,1322,0,0,-2
4,1323,0,0,-2
4,1324,0,0,-2
4,1325,0,0,-2
4,1326,0,0,-2
4,1327,0,0,-2
4,1328,0,0,-2
4,1329,0,0,-2
4,1330,0,0,-2
4,1331,0,0,-2
4,1332,0,0,-2
4,1333,0,0,-2
4,1334,0,0,-2
4,1335,0,0,-2
4,1336,0,0,-2
4,1337,0,0,-2
4,1338,0,0,-2
4,1339,0,0,-2
4,1340,0,0,-2
4,1341,0,0,-2
4,1342,0,0,-2
4,1343,0,0,-2
4,1344,0,0,-2
4,1345,0,0,-2
4,1346,0,0,-2
4,1347,0,0,-2
4,1348,0,0,-2
4,1349,0,0,-2
4,1350,0,0,-2
4,1351,0,0,-2
4,1352,0,0,-2
4,1353,0,0,-2
4,1354,0,0,-2
4,1355,0,0,-2
4,1356,0,0,-2
4,1357,0,0,-2
4,1358,0,0,-2
4,1359,0,0,-2
4,1360,0,0,-2
4,1361,0,0,-2
4,1362,0,0,-2
4,1363,0,0,-2
4,1364,0,0,-2
4,1365,0,0,-2
4,1366,0,0,-2
4,1367,0,0,-2
4,1368,0,0,-2
4,1369,0,0,-2
4,1370,0,0,-2
4,1371,0,0,-2
4,1372,0,0,-2
4,1373,0,0,-2
4,1374,0,0,-2
4,1375,0,0,-2
4,1376,0,0,-2
4,1377,0,0,-2
4,1378,0,0,-2
4,1379,0,0,-2
4,1380,0,0,-2
4,1381,0,0,-2
4,1382,0,0,-2
4,1383,0,0,-2
4,1384,0,0,-2
4,1385,0,0,-2
4,1386,0,0,-2
4,1387,0,0,-2
4,1388,0,0,-2
4,1389,0,0,-2
4,1390,0,0,-2
4,1391,0,0,-2
4,1392,0,0,-2
4,1393,0,0,-2
4,1394,0,0,-2
4,1395,0,0,-2
4,1396,0,0,-2
4,1397,0,0,-2
4,1398,0,0,-2
4,1399,0,0,-2
5,1400,942,620,0.8537527918815613
5,1401,947,616,0.8122309446334839
5,1402,947,616,-1
5,1403,947,616,-1
5,1404,947,616,-1
5,1405,965,604,0.8483096361160278
5,1406,971,599,0.8570426106452942
5,1407,971,599,-1
5,1408,981,592,0.8698360323905945
5,1409,984,591,0.8027486205101013
5,1410,985,591,0.863353431224823
5,1411,982,593,0.8503598570823669
5,1412,980,594,0.892784059047699
5,1413,980,594,-1
5,1414,969,597,0.8956913352012634
5,1415,964,602,0.876787006855011
5,1416,956,604,0.8386937379837036
5,1417,950,608,0.8621689081192017
5,1418,949,614,0.8691928386688232
5,1419,948,624,0.8918835520744324
5,1420,944,639,0.8925241827964783
5,1421,945,647,0.8892185091972351
5,1422,952,649,0.8815926313400269
5,1423,958,650,0.8776609897613525
5,1424,961,649,0.8875458836555481
5,1425,964,649,0.8941695690155029
5,1426,967,650,0.9007781147956848
5,1427,969,650,0.906122088432312
5,1428,969,651,0.9060690402984619
5,1429,971,651,0.8895116448402405
5,1430,972,651,0.8876222372055054
5,1431,973,651,0.8925387859344482
5,1432,976,651,0.8628098964691162
5,1433,980,652,0.8398666381835938
5,1434,983,659,0.8201854825019836
5,1435,983,659,-1
5,1436,987,672,0.8491030335426331
5,1437,990,674,0.8396268486976624
5,1438,999,671,0.8310762643814087
5,1439,1010,669,0.8698773384094238
5,1440,1024,662,0.8853471279144287
5,1441,1038,654,0.8885299563407898
5,1442,1054,643,0.8627341389656067
5,1443,1063,629,0.8627477884292603
5,1444,1076,612,0.8751482963562012
5,1445,1087,592,0.8821022510528564
5,1446,1098,569,0.8875004649162292
5,1447,1110,543,0.8925176858901978
5,1448,1123,513,0.8811652064323425
5,1449,1138,482,0.9112244248390198
5,1450,1147,465,0.9312456846237183
5,1451,1152,459,0.9149724245071411
5,1452,1146,459,0.919434130191803
5,1453,1133,459,0.920260488986969
5,1454,1130,461,0.9389461874961853
5,1455,1132,461,0.9433546662330627
5,1456,1137,460,0.9215456247329712
5,1457,1141,461,0.9359270334243774
5,1458,1146,464,0.9412050843238831
5,1459,1152,478,0.9419736862182617
5,1460,1168,499,0.9326619505882263
5,1461,1188,522,0.9352898597717285
5,1462,1206,532,0.9325796365737915
5,1463,1225,537,0.9343153238296509
5,1464,1247,537,0.9351565837860107
5,1465,1265,537,0.9251744747161865
5,1466,1289,536,0.9147828221321106
5,1467,1318,536,0.9327220916748047
5,1468,1337,536,0.934809684753418
5,1469,1344,536,0.9267805814743042
5,1470,1362,535,0.9174056053161621
5,1471,1389,534,0.9383148550987244
5,1472,1408,533,0.8970692753791809
5,1473,1413,534,0.8890124559402466
5,1474,1449,534,0.9282593131065369
5,1475,1486,532,0.9327484369277954
5,1476,1517,534,0.9149616360664368
5,1477,1553,535,0.8924956917762756
5,1478,1569,536,0.8987487554550171
5,1479,1575,535,0.8834971785545349
5,1480,1580,535,0.8940689563751221
5,1481,1585,536,0.8577448129653931
5,1482,1585,536,-1
5,1483,1585,536,-1
5,1484,1585,536,-1
5,1485,1585,536,-1
5,1486,1585,536,-1
5,1487,0,0,-2
5,1488,0,0,-2
5,1489,0,0,-2
5,1490,0,0,-2
5,1491,0,0,-2
5,1492,0,0,-2
5,1493,0,0,-2
